session_id,target
105,0.00017191932303587036
106,6.0234145533477874e-05
107,0.014624229236498653
108,0.00018015051812380532
109,7.168919565880354e-06
110,1.946312285172066e-05
111,0.000626014532197686
112,5.398817790784332e-07
113,0.0005992871716010091
114,2.775091868498613e-06
115,3.9409853072019615e-05
116,3.668583500788203e-05
117,0.00020706654038608085
118,0.0060833121313236885
119,0.0002761462935238577
120,0.0011396652902628524
121,1.949234613092754e-05
122,3.152511285159166e-05
123,5.761226013082346e-05
124,0.00026999200732021777
125,0.0021011668294497097
126,2.8788243517261984e-06
127,1.3535426920674578e-06
128,5.518889140479043e-05
129,0.004633282829368335
130,0.005926128477021092
131,0.0002350103797531217
132,0.0034238645411256313
133,0.0027577411413088524
134,5.061055979548027e-05
135,2.964785818567226e-06
136,0.0011345608390713885
137,6.883797161518352e-05
138,0.0049391167600346345
139,7.589249469577632e-06
140,9.354734090637461e-05
141,5.104953613987163e-07
142,3.84218649887565e-05
143,0.00013321761642824884
144,0.0041801845002809946
145,2.213287878588337e-06
146,0.000699154402296061
147,7.283423334981895e-05
148,0.0038262522657798895
149,0.0028245586605636025
150,0.03427107379383617
151,1.6516691763112522e-06
152,0.02097399097801296
153,7.877622773521613e-05
154,0.00012166801954752659
155,0.00021273164484669546
156,2.7082825174145054e-05
157,1.957074881581825e-05
158,0.001750467347687775
159,0.00011966981970638412
160,2.5372442327832734e-05
161,0.006405581873441089
162,7.621993123768489e-05
163,0.000492154649692575
164,0.004963689891384836
165,9.638922303220606e-06
166,1.2823104863697709e-05
167,0.012333000503372667
168,0.0028245586605636025
169,0.0021549982169154942
170,0.0005363533092723441
171,0.0030902449121619963
172,0.0008246312645824345
173,0.00032383651305903155
174,0.0009479413324930352
175,0.20490024952673208
176,0.004568842764361742
177,0.014083299439427146
178,1.0308433935004811e-05
179,0.0001565151706997211
180,0.001619187026923136
181,4.173328964097923e-05
182,0.001416489532551701
183,2.231219023017941e-05
184,0.00013632289552803137
185,0.0001233078044551974
186,0.0007684067479228179
187,4.561382325529219e-06
188,3.6943931914547755e-06
189,0.003833721004902869
190,0.0003261932365213062
191,8.573348312418547e-05
192,3.5045477419710205e-05
193,0.006028694198435017
194,0.0008692704992523451
195,6.251931386676931e-05
196,2.353504483221804e-05
197,0.0011354383698421353
198,0.003438211197146169
199,0.013823913742271989
200,1.8063955456855943e-05
201,0.0001922700068959808
202,0.02069884943208731
203,3.5769421186119463e-06
204,0.00025067878845480606
205,0.005657786192996186
206,1.3072958439136619e-08
207,0.0008841981513426886
208,0.0011707577089394158
209,2.7692941830458407e-06
210,0.010126895997664705
211,0.001309451368980697
212,0.0110943345224093
213,1.565202926922644e-05
214,0.02084779994475461
215,0.0010863515200932247
216,0.004910470681708897
217,0.03361986774056469
218,0.00173513219452341
219,0.0003071228951336226
220,0.0029226453752968047
221,0.0035043567747025366
222,4.810254057310013e-05
223,0.03639357537750883
224,0.0013100641099732973
225,0.01472865030197662
226,0.005815406800758218
227,0.004216342697764055
228,0.0008114168937132747
229,4.955590385664377e-05
230,0.0019690630627070965
231,9.977909070968746e-05
232,2.281489035359007e-05
233,2.125628018881865e-05
234,0.002639066781858451
235,0.00017081847566129536
236,0.00021374420322340442
237,0.00267840086762173
238,0.0023819288679432535
239,0.0004198536564308062
240,0.005665363624689616
241,0.00010971937099166489
242,6.300001782189059e-08
243,1.0485380836002853e-07
244,4.0237422132740975e-05
245,0.0004493295964888517
246,8.982465043500749e-05
247,0.08011624986792967
248,0.0007815144904869816
249,4.614072811953103e-05
250,0.0005899981248378712
251,0.03253677536248121
252,3.610586650156447e-05
253,3.9312835468681744e-05
254,0.0005845908545596199
255,0.0019018468736564224
256,2.272496457493987e-07
257,0.0002233142565011193
258,0.008704455919167459
259,0.004189415668039228
260,0.001016302433553063
261,0.0002313974160521854
262,0.0018062784790989171
263,0.0007551131350059779
264,0.002274537139073946
265,0.00010665557262970326
266,6.554185606227245e-06
267,2.006692224588249e-09
268,0.0001442650731543291
269,0.0007657477086154171
270,0.0002521013480630269
271,8.467121905944288e-06
272,9.636281678284283e-05
273,1.3420141587948504e-05
274,0.0021638305671641215
275,0.008398167824988345
276,3.203821088347018e-06
277,0.0020403671767874904
278,0.013838672808355393
279,7.981584965543923e-06
280,0.0031287122901216425
281,7.994524337755445e-05
282,0.008559351571850232
283,0.0026743909789130257
284,0.00012647300705599616
285,1.4079635721280131e-05
286,5.306414406422396e-07
287,0.0026686988601244345
288,4.279491869048282e-06
289,0.0008361233339959234
290,1.7384718073893456e-05
291,0.0017854174963187932
292,0.0012802252794079983
293,0.00616235289491959
294,0.00040450521024638605
295,2.589394165066108e-05
296,2.5851781458040883e-05
297,0.00010737240286441648
298,8.02367045804592e-05
299,1.0291335565595667e-06
300,4.1443145799797646e-05
301,1.3991751320751602e-05
302,0.00025748192851594664
303,5.4809882901813044e-05
304,0.01201965238716756
305,0.05906092242519409
306,1.3042433023500485e-05
307,0.002594296439217929
308,0.00015432349563785882
309,0.00203670638753915
310,2.363721032193663e-05
311,0.005743335315838253
312,0.015309787545298022
313,0.00038798382792377614
314,2.1482141966585953e-05
315,0.0006357567595240471
316,4.3808069450397844e-05
317,0.002761064330120193
318,3.57601515256572e-05
319,7.832294354978264e-05
320,0.0003096186478665483
321,0.010287569455395905
322,3.737568835394101e-05
323,2.8753875114389015e-05
324,0.003404188817292906
325,0.008481956124791355
326,0.002695000316408981
327,0.0003390148471291109
328,0.004014024878779508
329,2.5372442327832734e-05
330,3.638225418476413e-06
331,0.009898493612331812
332,0.0005384508999537357
333,0.2529963419010605
334,2.4475508141283383e-05
335,3.658034877675789e-05
336,0.00020689742220821302
337,0.012243045772526336
338,0.016771777368875494
339,0.0009659592676212386
340,0.005529596944285142
341,4.799126697321205e-06
342,0.004061835108080597
343,0.0043738210658536775
344,0.012967687032516068
345,0.0015754809079697122
346,7.628596183157691e-05
347,0.5319649224541568
348,8.876627675222537e-06
349,9.89582697269747e-06
350,0.007439573793805147
351,0.0014014243522998242
352,0.0678236044068547
353,0.04297745263350609
354,0.0022419028748817296
355,0.010394714170991358
356,0.000438144960137442
357,0.0005352316742162764
358,5.867772657289707e-05
359,0.09764746153576122
360,0.00011801168614210024
361,0.002303230441159051
362,0.0008405968452309279
363,0.00018683351973974448
364,0.0010799173894002888
365,3.201023001751862e-06
366,1.97761401679809e-08
367,2.292717450409563e-06
368,0.006147573969627076
369,0.007380869286842956
370,3.73823831477811e-05
371,0.0027574639136685336
372,9.969123013527664e-06
373,6.253697661479128e-06
374,1.5447880148621088e-06
375,4.074035196928348e-05
376,0.0052894651287209125
377,0.0008967683081347589
378,2.7594815546284104e-05
379,3.319017388759712e-06
380,6.857138258181862e-05
381,0.0011602663793866927
382,0.00641420501311038
383,3.883992574210622e-05
384,7.540286688706905e-05
385,0.005183664193279758
386,0.00014431112392940783
387,0.0012097198095354135
388,0.0028606325510372368
389,8.058257104351225e-06
390,1.1164266494304748e-05
391,0.00012145396052984318
392,0.0022473173634080636
393,0.00011223232325610712
394,1.144627662561333e-05
395,3.973381439355914e-05
396,0.0005083500253916246
397,8.744629659687995e-05
398,0.0015793520873843476
399,4.8252365687566886e-08
400,0.00026800592435485934
401,5.944991221448369e-07
402,0.00018810972437394022
403,9.76957553389904e-05
404,0.04005380229212757
405,0.0008592463181399172
406,0.010752858824155708
407,6.561511664402266e-05
408,1.3708865872229122e-05
409,0.004967972613642447
410,0.0005157165013252197
411,1.2878267123367875e-05
412,5.910847816722281e-05
413,0.0017027844964075326
414,7.145590062828517e-05
415,7.691782545856121e-07
416,0.00013128809644540108
417,0.008728766166775264
418,3.729748441867161e-06
419,1.9126018923353332e-05
420,0.003009497922945206
421,0.0015134103641294171
422,0.0027574639136685336
423,6.464939223282627e-05
424,0.0001092749027090449
425,4.797494833529076e-08
426,0.4730595720766924
427,0.0001195102131158991
428,1.3813795564174233e-08
429,0.0033743874387014827
430,2.5372442327832734e-05
431,5.2860942201343884e-06
432,0.011735867900701176
433,5.325217784280605e-05
434,0.0012054330085938228
435,5.498120591847032e-05
436,0.00032475310793733084
437,0.00016898518817444667
438,0.00026688501078714073
439,0.0001243217229281601
440,2.0912824306916111e-07
441,4.676835001924067e-05
442,0.00012452110763915645
443,9.26047765031604e-06
444,5.0254319881091874e-05
445,0.0008459134611652447
446,0.0024463518485446645
447,0.00010210074660201982
448,0.009323513286489423
449,0.00018125183353720587
450,0.000968905476106768
451,0.0013763932822410776
452,0.011622627575627565
453,0.0015060374145740572
454,1.0758833443735407e-05
455,5.966852597099512e-05
456,7.375091012730408e-05
457,8.301902901296075e-05
458,0.00046165740430574077
459,0.00014615823932205557
460,0.06280095403475239
461,6.857138258181862e-05
462,1.0382754812226536e-06
463,8.273491540015588e-07
464,0.00012703751279129623
465,0.005262159507575973
466,8.175565590555367e-05
467,0.0029974125389735564
468,5.645444475197948e-05
469,0.0003009934333550979
470,0.00022169765715285522
471,0.01761396547557697
472,2.8953765965189306e-06
473,0.00173513219452341
474,1.2803333583391805e-06
475,0.017829018508874365
476,4.6033524310567815e-06
477,0.00015910878417173342
478,0.0018393853772741362
479,0.5345899711561948
480,0.0003864481877344438
481,0.021157089773027053
482,0.00046596775315363507
483,0.005095676948517544
484,0.0026462457223851064
485,0.016778310422361446
486,0.00025712230315904966
487,0.00014498272047346218
488,2.2037012510735994e-05
489,0.0018735065949515065
490,0.00020979807693821524
491,0.00864852035928778
492,0.003171090070152025
493,0.0009340261124033113
494,0.00015788278347008067
495,0.0002774310759557651
496,0.036636116426161436
497,0.0013055733278562298
498,0.0014951305875668612
499,1.4950519583443196e-09
500,0.007011003810735813
501,0.003892637297561725
502,0.045431022964219886
503,0.03271649374341324
504,0.0032132315181690333
505,0.0004048143198404125
506,8.088244538864287e-06
507,0.002956996991104222
508,0.0008191080652045283
509,0.00014361435680923127
510,0.00014067810394357414
511,2.0532096784087671e-07
512,0.0006485739597520621
513,8.958782600916842e-05
514,0.009597701490919127
515,0.00027902114675278626
516,0.007590817908047599
517,0.00020791162508407686
518,1.1106815220796766e-05
519,0.0008421368897459809
520,3.988127341460302e-05
521,0.07330403076603664
522,0.09406751653506008
523,3.0862358665193198e-06
524,0.002140804756693252
525,0.0015068828812298775
526,6.842972037091166e-05
527,0.0020165614795262963
528,0.005221393223456549
529,0.00015270419673341716
530,2.6001080116030458e-06
531,4.258987100035886e-05
532,0.00010638509773734792
533,2.2337141252767208e-06
534,0.03689612930904845
535,1.1448865761335179e-07
536,0.001716473810694593
537,0.0009792973606533768
538,0.007349104844982252
539,0.001987697406420869
540,2.0765528621319652e-06
541,0.0019031961447892281
542,0.00018274371866679905
543,0.0021345414254688015
544,0.014604945477073462
545,0.0008965324931881098
546,5.214630370582984e-05
547,0.0029375958957225043
548,2.7445022781765705e-06
549,0.003547382697010778
550,0.001647730763471282
551,0.012845675851193712
552,0.0011682219049410781
553,3.300103685341664e-06
554,3.113284336849323e-05
555,4.423802769310337e-06
556,0.01734876600883182
557,0.0002358555385761222
558,0.0014845045490020862
559,0.0002636221002974231
560,0.0005044638060459826
561,0.0002602250611479544
562,0.005063527339784089
563,0.0004160624524691349
564,0.0016388511046079987
565,0.0033130014815430466
566,0.0005249092126115129
567,1.1885856310170701e-05
568,0.00013488048650097865
569,0.002820894590047806
570,4.848998419154083e-05
571,0.00010930269564404678
572,0.09057193305870014
573,6.369828021912119e-06
574,9.291365670697486e-06
575,2.7753924551830692e-06
576,0.0017322596895268246
577,0.00029922049584130806
578,3.463225003153329e-06
579,0.00025976452927904036
580,9.455289375893305e-05
581,0.01614835772785855
582,9.863750957233416e-05
583,5.6874926152322854e-05
584,0.049042211070841675
585,0.00015297502971482448
586,0.0004900052067644016
587,0.0026847779651375777
588,0.0067977194005843415
589,0.057284258994473876
590,3.3382740540465334e-06
591,0.0001444896170792484
592,2.213287878588337e-06
593,2.3314450160772896e-08
594,5.198457299417837e-06
595,0.0009604808552105124
596,0.003775441916085437
597,0.0018337102093897394
598,6.346256305437427e-05
599,0.0002448261847746418
600,0.0036781696595335435
601,0.002176172334232958
602,0.009358800777196918
603,6.658615857129432e-05
604,0.0002186470383658771
605,0.007882065777264175
606,0.003903981887577645
607,0.0029543258380144892
608,0.0010491614610803773
609,0.004029467046000618
610,3.6768460956941516e-07
611,9.24710062524566e-05
612,0.02506769233878368
613,3.6943931914547755e-06
614,6.17384898637665e-05
615,0.0007508304735899414
616,0.0002462656951835577
617,0.00010616923099824876
618,1.1976041506114269e-05
619,3.0672629470699855e-05
620,0.040521711882672624
621,0.0001074763374825696
622,0.09085761521345911
623,0.0015549902377121085
624,5.867772657289707e-05
625,0.03687875410511697
626,0.005436088717119059
627,6.48044161786488e-06
628,2.2787462212164557e-08
629,0.0012431646257320592
630,3.6943931914547755e-06
631,0.00034614994866027774
632,0.001961094306550323
633,0.016204782583844342
634,0.0014650855538006773
635,3.290396287094067e-06
636,0.0001441950016645109
637,1.0368624198115902e-05
638,0.0026761907424866
639,8.878255109993209e-05
640,1.2817853807590117e-06
641,0.0015218371365360978
642,0.00013446829176529858
643,0.03649650916288492
644,0.00012518638519198077
645,0.0920454023425083
646,0.0011988294964059053
647,4.7814638275713844e-05
648,0.00019657315519751883
649,0.0012296300858593806
650,2.0403713382077638e-05
651,0.005926932987716564
652,0.11057290479403795
653,0.0017666546131424499
654,0.00024954942597326974
655,0.012194376162561566
656,0.01513515775825154
657,2.5915769104260766e-05
658,1.306132734822279e-05
659,0.0007103495315233874
660,0.0009575411454760789
661,0.00018978172188528829
662,6.259419887495076e-05
663,0.00010596246751983127
664,0.0002647674364985769
665,0.0001130376918108707
666,0.0028612579988281537
667,0.002612126480079831
668,0.04436706373593899
669,1.119321257185697e-05
670,5.863112984782699e-06
671,0.009862766037585787
672,0.041613475467753513
673,0.055771730854130244
674,0.007830941631949462
675,0.012275012414295206
676,0.004161720748538359
677,0.00035104579334433003
678,0.015808019028192528
679,0.00010793868659394517
680,0.014691250260837618
681,9.951086535377566e-05
682,5.863112984782699e-06
683,0.00010818347716807424
684,0.04590834258571977
685,3.152511285159166e-05
686,0.0004277873566920201
687,0.001543092399876838
688,0.0394602745056639
689,0.02000259773028715
690,0.0006674247979458623
691,0.0008909973595290537
692,0.00013632289552803137
693,0.0032377622773848767
694,0.0010016014169123104
695,4.5440608596073614e-05
696,9.823778445904536e-05
697,0.0021682915590819436
698,0.0013969556499890741
699,6.348803804970436e-05
700,0.00022861409873651295
701,0.0005898339137442191
702,0.0002948381026689868
703,0.0002671088891985329
704,0.03676840263963824
705,8.449791823045429e-05
706,4.7452567786917606e-05
707,2.4423293279834303e-05
708,0.00014437000384411635
709,0.1491838693759849
710,0.0007251129481059104
711,0.00034278825513304047
712,0.0011747786176322488
713,3.3623162636483016e-05
714,0.023501940028659973
715,5.064815057213383e-06
716,0.00034378745263184034
717,0.0022544475663607336
718,0.0003950985382803459
719,7.302408832621445e-05
720,5.186827856643308e-06
721,0.00015323540335842453
722,9.08491328311126e-05
723,0.010188469682469047
724,0.0034798439029703424
725,4.654100352579447e-06
726,0.00014637098771098082
727,0.007158525421144373
728,0.013582866485175378
729,0.0047710078867536955
730,0.005379218291522791
731,5.981018932141485e-05
732,9.382198771172352e-05
733,4.1290708733581614e-07
734,0.000594906956432761
735,0.03284093743200193
736,6.349810554935821e-08
737,7.3634416005860534e-06
738,0.0008376558549361498
739,0.00027522852838756653
740,0.00019882666232883694
741,6.805871661601996e-05
742,0.003856617446327124
743,0.009592681598106787
744,0.00023275081366094986
745,0.0038564314954162345
746,0.0023755534649041263
747,0.0002053095609083033
748,1.721972972612192e-05
749,0.010987468542735378
750,0.00013441464543005263
751,3.8087634074828297e-06
752,1.2990340732950567e-05
753,1.4808437121030749e-05
754,7.81301380316443e-05
755,1.4838642217834453e-05
756,0.0006423741034537799
757,0.009530027718586935
758,0.0005711388649241291
759,1.6536147690356258e-05
760,4.774467881246521e-05
761,0.003523019313193025
762,0.0001403954472907957
763,0.003265791687216537
764,0.006860785993457988
765,0.06362037669973408
766,2.324644200728395e-06
767,0.003460784902006276
768,4.504413595696344e-05
769,0.00013430063627168658
770,0.0321122508258097
771,0.005630903628221483
772,0.0013615115788860113
773,9.08491328311126e-05
774,0.001561116465382835
775,5.65650997277791e-05
776,0.029301011107767738
777,0.09518402149621238
778,0.0002809191092526481
779,1.0774392487014139e-05
780,8.075845814124398e-05
781,0.01906621632495884
782,0.04490484999947468
783,0.011461921934386225
784,0.00010697381117880057
785,2.4124065080443745e-05
786,0.007925771383401557
787,2.208941242215657e-05
788,1.0990607871105771e-05
789,0.001972031176431162
790,0.0005638203313102613
791,0.003033709593393787
792,7.321443815607645e-05
793,0.001545286578394403
794,0.004099982067389415
795,0.00035499013878226917
796,1.497945159452448e-06
797,0.0014511682242403228
798,6.040612433712799e-06
799,7.98597121095112e-07
800,0.005372073225989452
801,0.0001444769820856442
802,0.003906489028456442
803,1.0311256228305009e-05
804,0.0003318580506617884
805,0.00023098210349540538
806,1.7611217508473582e-09
807,8.60446289715648e-06
808,1.1788765349140064e-06
809,0.47349517690180615
810,0.0016858189318499964
811,3.693260104354472e-06
812,0.001970283671063637
813,0.00030571873417022257
814,0.01479355584240328
815,0.017955202234078878
816,0.00032532484063579106
817,0.006379463939653477
818,0.00016726146240381807
819,0.0006727575953067208
820,0.04476040102702434
821,0.0025844583924910986
822,0.011669418193546229
823,0.11948255613875655
824,0.00010011811473398579
825,0.0028245586605636025
826,2.221069352163119e-05
827,0.004605106005342003
828,0.006354778497841213
829,0.003955899634625294
830,7.048821412590522e-05
831,0.024030563740701904
832,0.00176395113209383
833,5.2383756113001294e-05
834,1.5002073396618569e-05
835,0.0031560793608871626
836,5.496837771708625e-05
837,0.00010027882456649901
838,1.6260522119784958e-05
839,0.0020281550617589844
840,9.24636396237804e-06
841,0.00030634686599566817
842,0.001001042670419657
843,0.011208133874559411
844,0.008017468606408961
845,9.889775007419817e-05
846,1.3991751320751602e-05
847,9.592790918411782e-05
848,5.562850586833794e-06
849,4.980935936824274e-05
850,0.0002316471678290157
851,3.246521587555433e-06
852,3.614575804197435e-05
853,0.005522599823985892
854,1.2367243391824797e-05
855,6.541373757162512e-06
856,8.469808090053505e-06
857,3.152511285159166e-05
858,0.0013424851821174446
859,0.008054928134952713
860,0.0005617069293780023
861,0.006366611618146063
862,0.00012039811962025323
863,0.00042679688233268246
864,0.00017952799685806386
865,0.00014055778707719476
866,0.0006077143707521796
867,0.00018735736737455615
868,0.0002527101067863661
869,2.787301533739901e-06
870,1.246235296349241e-05
871,1.4418387183799804e-05
872,0.0025099573867466245
873,3.8799150604221494e-07
874,0.0001928821521828388
875,0.0020392914372618955
876,0.005781157399582275
877,0.03321356150145015
878,9.090401089663015e-05
879,1.003930872117035e-05
880,0.0012911102812842967
881,8.608180779311375e-05
882,0.005503698253192624
883,0.07500905598653841
884,0.011283509576123348
885,0.0006922845255917419
886,6.433070651018296e-05
887,3.098828066011288e-05
888,2.3335373394014943e-06
889,0.0005279923416939765
890,2.787301533739901e-06
891,1.600897562528563e-05
892,0.001559437809040364
893,3.152511285159166e-05
894,0.006265381954495743
895,0.0010290412477868933
896,0.04796042151439466
897,2.446595218284687e-05
898,0.034714097976464804
899,0.00012922417291118206
900,0.0013165017886848918
901,0.0006383433477549527
902,0.00020448700595043293
903,0.00014631290172374036
904,0.0026520104562062804
905,0.0016027285312088721
906,0.0001019798034206257
907,0.03602909005054561
908,0.0016667728545559934
909,5.039700086881187e-05
910,0.00017634996738848327
911,2.5690865456107856e-06
912,6.1583540686085e-05
913,1.1756136896990696e-05
914,0.0005446886222153962
915,0.0022129052323332597
916,0.00045939387150849704
917,7.501332057435888e-05
918,2.6985766801066392e-05
919,5.867772657289707e-05
920,0.026735851957474403
921,0.029614717953294862
922,8.206757321636704e-06
923,0.000998372228296369
924,5.496242870864488e-06
925,0.005589300052906244
926,2.852945341760324e-06
927,0.0003574169643028859
928,0.0016949347658966505
929,0.004800748428702666
930,0.22290557667458605
931,0.004125528320463599
932,0.0019906194999572526
933,0.0004198536564308062
934,0.0004016366798084289
935,2.693108021063036e-06
936,0.00033216833673643147
937,5.7082750365784644e-05
938,0.003553653503490696
939,0.0011374892965243936
940,0.0008516381284474591
941,4.966183065182514e-07
942,0.0001509439796446894
943,0.0035595123635372415
944,0.00037064162060811883
945,0.027035563504202314
946,0.00017152295385969803
947,4.307628333201409e-06
948,2.621917595222184e-09
949,1.0046686336555492e-05
950,9.023482597340255e-05
951,0.0015301854335664701
952,6.0721959914381886e-05
953,0.000167607918933039
954,0.03383645735172091
955,0.000251124019930102
956,3.6943931914547755e-06
957,2.852945341760324e-06
958,0.0006029577054229581
959,0.2104347263558196
960,2.978089883776353e-06
961,7.786387938218128e-06
962,0.0033243206908871734
963,3.1880861383014988e-06
964,0.018193905324969416
965,0.00018452144279852638
966,0.003323464716535442
967,1.8518600073983565e-06
968,0.0003326576888598054
969,1.1546504647130809e-07
970,0.0003101156135794148
971,0.00147843816745842
972,4.6147523887120605e-05
973,0.0012325899542476545
974,0.00016950356677469415
975,0.0003650422874794201
976,0.00015367852438919852
977,0.0009308936026722978
978,0.0003534636529083516
979,0.014285567654978985
980,2.129589690881263e-07
981,1.6929663766618264e-06
982,0.00020295942675551627
983,0.001893351060643377
984,4.352036333353383e-05
985,0.018369102039605494
986,0.002215503531656764
987,0.0037011324746517257
988,0.0003750530683653833
989,0.0017832596698743716
990,2.0344090767830246e-06
991,0.002248835052301805
992,0.00018264367153902834
993,2.5323316262683537e-05
994,2.717519048807506e-06
995,1.3781840414265409e-05
996,8.457200249320018e-07
997,0.04452494750835933
998,0.006006159087169642
999,0.004412336688028347
1000,0.01898300315098246
1001,4.1844457701499065e-05
1002,0.0687700949492985
1003,5.3842491560267265e-06
1004,2.658630130797545e-05
1005,0.00013241069426016389
1006,0.001826974732898757
1007,4.226481841797427e-06
1008,0.07062126284498259
1009,0.013173123794777601
1010,2.7082825174145054e-05
1011,0.0016616466019042065
1012,8.832470535634064e-05
1013,0.0003473326723705384
1014,0.00024105455299856118
1015,0.000136713914438587
1016,0.001466523309670013
1017,0.0014584334559800667
1018,1.0899601429942398e-05
1019,1.5897492216749022e-05
1020,0.0004240037820797835
1021,4.2090727086947845e-05
1022,0.0015483171193572715
1023,2.2542406951285613e-06
1024,3.1837525066931192e-06
1025,0.018999933154315415
1026,0.0022204785452684546
1027,1.506351359808331e-05
1028,0.00013774013289115017
1029,3.465782994576693e-05
1030,0.14427691206777263
1031,2.4221868358676473e-05
1032,0.004602132918703413
1033,1.7728550057214124e-07
1034,0.002497882898872926
1035,3.1957951409004743e-07
1036,0.009328332109437587
1037,0.0003215222622895267
1038,0.004131609613804693
1039,1.047344762382075e-05
1040,0.0059583138513140755
1041,0.0032874602016463353
1042,0.0019787239596802493
1043,0.0001935783459981685
1044,1.4193163293748355e-05
1045,0.0008036112293305953
1046,6.716687019126613e-05
1047,3.157161167100229e-08
1048,0.0015449922551894631
1049,3.527088278062988e-05
1050,0.03665019995667358
1051,0.004477838978172424
1052,0.00026623848786780716
1053,1.0374807545761526e-05
1054,0.01934116511166055
1055,0.0034430737757335968
1056,5.841080654871823e-06
1057,0.00013582332006705332
1058,3.2919293776117e-05
1059,0.0005436187015299159
1060,0.0009086101204405609
1061,0.006558312027863189
1062,0.0001427432414398003
1063,0.00238282662566618
1064,0.00035723544381572063
1065,2.2383029858994664e-06
1066,4.628164342211423e-05
1067,2.362913205874332e-05
1068,0.0023900617047565853
1069,1.1483643664646507e-05
1070,3.072022120714859e-06
1071,0.0010098490442681414
1072,6.985091358290586e-05
1073,0.0003022016784935138
1074,0.001085249600104726
1075,0.0010438321271058456
1076,0.011270644036126145
1077,0.0010009907098412552
1078,6.677206049673725e-05
1079,4.060727610700262e-06
1080,0.06575766507054788
1081,7.155741472721219e-05
1082,0.019957740102221788
1083,3.4584786694056572e-06
1084,5.2860942201343884e-06
1085,0.0021988438735639987
1086,0.02813141899753906
1087,0.020106789700886786
1088,1.1307169706107435e-05
1089,1.8725608310296657e-05
1090,5.28667803949752e-07
1091,3.538270482848672e-05
1092,0.003589680627275603
1093,0.03429741914614365
1094,0.010686891471466963
1095,0.0001214706365142728
1096,0.00034166088049562924
1097,0.00033466353136969463
1098,0.00012784595120889571
1099,0.0006876966253012009
1100,5.109458282248632e-05
1101,0.0005674511535044078
1102,0.0006822436103403187
1103,5.313738323597631e-06
1104,0.003066525473424586
1105,0.003913319591517683
1106,1.0232818384965804e-05
1107,0.0278455515810172
1108,6.440153323322115e-05
1109,4.877662927132435e-05
1110,0.0001505566322091424
1111,0.00012906406599382076
1112,0.0007349261492251933
1113,9.844024861687681e-05
1114,0.0010217287282327763
1115,1.7384718073893456e-05
1116,0.0004577319397176828
1117,6.524017955623214e-05
1118,0.00010618690034914912
1119,0.0001152357145411904
1120,1.6757496951535213e-05
1121,1.3486942980894434e-05
1122,0.0011993133710820783
1123,0.000293964212497925
1124,0.0010035673852080457
1125,7.282785002226327e-05
1126,0.00259944238338678
1127,4.5445614896522334e-05
1128,0.0024411672355804576
1129,0.0005182447395896218
1130,7.350638895011423e-07
1131,0.0003653125071411304
1132,0.01423134974279198
1133,0.004533616340126671
